Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Lenovo,2 in 1 Convertible,8,1.38,10.959350991490268,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.2,10.868202667404224,0,0,141.21199808219862,Intel Core i7,2000,128,AMD,Windows
HP,Notebook,8,2.04,10.301710499387234,1,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows
Asus,Gaming,16,3.6,11.981595204981144,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.49,10.490273717104664,0,1,165.6321180513006,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,1.37,11.596266113070396,0,1,226.98300468106115,Intel Core i5,0,512,Intel,Mac
Dell,2 in 1 Convertible,8,2.08,10.683645110085203,1,1,141.21199808219862,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,16,4.3,11.470547260182666,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Asus,Notebook,4,1.68,10.126163794678414,0,0,100.45466986113652,AMD Processor,1000,0,AMD,Windows
Lenovo,2 in 1 Convertible,8,1.37,11.49796125761926,1,1,158.48253022174808,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,3.0,10.529494430257945,0,1,127.33567457123112,Intel Core i3,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.41,10.83096982484206,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.91,10.075655737865564,0,0,100.45466986113652,AMD Processor,0,128,AMD,Windows
HP,Notebook,16,2.9,10.94064137183354,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows
MSI,Gaming,16,4.14,11.799206957067089,0,0,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,2.0,11.413356147904066,1,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Notebook,8,2.8,11.016097416448089,0,0,127.33567457123112,Intel Core i7,1000,128,AMD,Windows
Lenovo,Notebook,4,2.2,10.07138558866436,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Others
HP,Notebook,4,2.1,10.55758616512496,0,1,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,4,2.18,10.463245044716745,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,8,2.24,10.312386757378574,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
Dell,2 in 1 Convertible,8,2.67,10.658921971998408,1,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,1.1,11.288114524334732,1,0,165.6321180513006,Intel Core i7,0,1024,Intel,Windows
Lenovo,Notebook,4,2.2,10.121890283901031,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Others
HP,Notebook,8,2.5,10.901156223342602,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.05,10.755482933704386,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Apple,Ultrabook,8,1.37,11.555699396421488,0,1,226.98300468106115,Intel Core i5,0,512,Intel,Mac
Asus,Gaming,16,3.2,11.320925866649002,0,0,127.33567457123112,AMD Processor,1000,256,AMD,Windows
Dell,Notebook,8,2.14,10.57552675900535,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others
Lenovo,2 in 1 Convertible,16,1.36,11.799206957067089,1,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,8,2.2,10.675061366393813,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia,Windows
Dell,Notebook,12,2.3,10.545140618545505,0,0,100.45466986113652,Intel Core i7,1000,0,Intel,Windows
Dell,Notebook,8,2.8,10.977716980635757,0,0,127.33567457123112,Intel Core i7,1000,128,AMD,Others
Acer,Notebook,8,2.2,10.588945244611692,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,4,2.8,10.167923515707006,0,0,106.11306214269258,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,8,2.8,10.71962021254348,0,0,127.33567457123112,Intel Core i7,2000,0,Nvidia,Others
Lenovo,Notebook,6,2.8,10.73132994821639,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,2.25,10.034684221813931,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others
Lenovo,Gaming,8,2.5,10.695781181367428,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Notebook,6,2.2,10.336863503805128,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,8,3.0,10.833075088777523,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,12,2.15,10.46628456073464,1,1,141.21199808219862,Intel Core i7,1000,0,Intel,Windows
Lenovo,Notebook,8,1.95,10.975895486507364,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Asus,Ultrabook,8,1.7,10.860047678274915,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Gaming,16,2.5,11.047982926769505,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,2.2,10.466299735126338,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others
Acer,Notebook,2,2.19,9.268865850956626,0,0,100.45466986113652,Other Intel Processor,0,16,Intel,Others
Asus,Gaming,8,3.0,11.0547454208418,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,2.54,10.167923515707006,0,0,106.11306214269258,Intel Core i3,1000,0,Intel,Windows
Dell,Notebook,8,2.0,11.487085674623,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.05,10.580858947180335,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,3.2,11.144911042902732,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Acer,Notebook,8,2.5,10.862092668762644,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others
Dell,Workstation,16,3.42,11.942792677133784,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,6,2.4,10.188167121983652,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Asus,Ultrabook,16,1.63,11.267217235406594,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.3,10.208009042782656,0,0,111.93520355955212,Intel Core i3,0,128,Intel,Windows
Asus,Gaming,16,2.9,11.635675345406062,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,6,2.8,10.450993742936223,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,10.283659467741664,0,0,100.45466986113652,Intel Core i5,2000,0,Nvidia,Others
Asus,Gaming,8,2.5,11.118388427393754,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,2.2,9.861637279518702,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
HP,2 in 1 Convertible,16,1.28,11.563884703567355,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,8,2.2,10.925417481232904,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,10.683645110085203,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,4,1.86,10.126163794678414,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,8,1.1,10.882315804880689,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.21,11.799206957067089,1,1,331.2642361026012,Intel Core i7,0,1000,Intel,Windows
MSI,Gaming,16,2.8,11.624777346052769,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,8,2.23,10.126163794678414,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Asus,2 in 1 Convertible,2,1.1,9.592332123898704,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,8,2.33,10.71371352082809,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,Windows
HP,2 in 1 Convertible,16,1.29,11.7789960831843,1,1,331.2642361026012,Intel Core i7,0,1000,Intel,Windows
Lenovo,Notebook,4,1.45,10.106570100778011,0,0,117.82653006268644,Other Intel Processor,0,0,Intel,Others
HP,Notebook,8,1.95,10.863113597896753,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,4,1.4,10.159709917169616,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.48,11.13950771057468,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,2.79,10.35398720988372,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows
Asus,Notebook,8,2.0,10.97315700921406,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,2.1,10.780175546294757,0,1,100.45466986113652,Intel Core i7,1000,0,Intel,Windows
Acer,Notebook,8,2.2,10.46628456073464,0,0,100.45466986113652,AMD Processor,0,256,AMD,Windows
Lenovo,Notebook,4,1.44,9.652314828500415,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
Acer,Notebook,6,2.23,10.283659467741664,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows
Asus,Ultrabook,8,1.7,10.93201122675303,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,11.172247597066484,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,32,2.06,11.853716362735458,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows
MSI,Gaming,8,2.7,11.064804181259648,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,8,2.0,10.82462730886559,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,2.0,11.171498252707703,0,0,157.3505121487356,Intel Core i7,1000,256,Intel,Windows
Lenovo,Notebook,4,1.85,10.082583913974387,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Asus,Gaming,8,2.5,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.48,11.120757161229305,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,8,1.9,10.931153634628432,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,1.84,11.017847198171877,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,2.0,9.592295759601168,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
Dell,Notebook,8,2.0,11.016753943443987,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,2.2,9.591968421403331,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others
Lenovo,Notebook,12,2.2,10.776844060703754,0,0,141.21199808219862,AMD Processor,2000,0,AMD,Windows
HP,Notebook,8,2.1,10.54924119319278,0,1,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,16,1.4,11.624777346052769,1,1,316.96506044349616,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,1.2,11.340108040487776,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,2.4,11.004648590381796,0,1,141.21199808219862,Intel Core i7,2000,256,Nvidia,Windows
HP,Notebook,2,1.44,9.6067728080535,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
Dell,Ultrabook,16,1.88,11.358282600039752,0,0,141.21199808219862,Intel Core i7,0,768,Intel,Windows
Asus,2 in 1 Convertible,4,1.5,9.902487052202543,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Dell,Ultrabook,8,1.9,10.472336016417996,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
Dell,Notebook,16,2.06,11.590080353983309,1,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,8,1.84,11.148752768718731,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.7,11.226196538130814,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
HP,Workstation,8,2.6,11.436206670969892,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Toshiba,Notebook,16,2.4,11.221929106334594,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Notebook,8,2.02,10.853784502608232,0,0,141.21199808219862,Intel Core i7,2000,128,AMD,Windows
Lenovo,Notebook,4,2.2,9.750081515393676,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
Dell,Gaming,8,2.65,10.882315804880689,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,10.298790318518323,1,0,100.45466986113652,Intel Core i5,2000,0,Intel,Windows
Dell,Notebook,8,1.36,11.23889064370897,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.86,10.060060439307303,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,8,2.0,10.826745953725876,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,6,2.8,10.55342238395318,0,0,106.11306214269258,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,1.86,10.435465480609668,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,8,2.2,10.188167121983652,0,0,100.45466986113652,Intel Core i3,0,256,Nvidia,Others
HP,Notebook,8,2.04,9.93914036985058,0,0,100.45466986113652,Other Intel Processor,2000,0,Intel,Windows
Dell,Notebook,8,2.8,10.964896292206694,0,0,127.33567457123112,Intel Core i5,1000,128,AMD,Windows
Lenovo,Gaming,8,2.4,10.671359943290623,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others
Dell,Notebook,8,2.33,10.776844060703754,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,8,1.36,11.442932093149691,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Asus,2 in 1 Convertible,12,2.26,10.977716980635757,1,0,141.21199808219862,Intel Core i7,2000,512,Nvidia,Windows
Acer,Notebook,4,2.1,10.030000372501505,0,0,100.45466986113652,AMD Processor,0,128,AMD,Windows
Asus,Gaming,16,3.25,11.671319016786894,0,1,127.33567457123112,AMD Processor,1000,256,AMD,Windows
Lenovo,Notebook,4,2.6,10.167923515707006,0,0,106.11306214269258,AMD Processor,0,128,AMD,Windows
Dell,2 in 1 Convertible,8,1.62,10.742915658911176,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.91,10.167903065600154,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Lenovo,Netbook,4,1.59,10.290919027754468,0,1,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
Dell,Notebook,4,1.8,9.70890230312988,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,1.5,9.631552837051986,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
Acer,Notebook,8,2.4,10.716080385838357,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others
HP,Gaming,8,3.35,11.058109595587434,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.85,9.975737513942136,0,0,141.21199808219862,Intel Core i3,0,128,Intel,Others
Asus,Gaming,8,2.3,11.387117314043296,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,1.5,10.977716980635757,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
Asus,Ultrabook,16,1.1,11.44230332408728,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.13,11.708368556654154,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,4,1.5,10.283659467741664,0,1,165.6321180513006,Intel Core i3,0,128,Intel,Windows
Dell,Workstation,8,2.23,11.197396851520583,0,0,141.21199808219862,Intel Core i5,500,0,AMD,Windows
Dell,Workstation,8,2.0,11.64178295189486,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,16,1.42,11.803200572598556,1,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.0,10.921575017331362,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,16,3.0,11.34767905456992,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,12,2.2,10.518018577413224,0,1,100.45466986113652,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,8,2.7,11.18267988243989,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.33,10.633405177560588,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others
HP,Ultrabook,4,1.91,10.188167121983652,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Lenovo,Notebook,8,2.1,11.08997268702302,0,1,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.9,10.81931097523836,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,8,1.78,11.88100267529242,1,0,282.42399616439724,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Ultrabook,16,1.13,11.84839720125786,0,1,209.8006828649808,Intel Core i7,0,1000,Intel,Windows
Lenovo,Notebook,4,2.2,9.699146128184514,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,2.9,11.307930232161196,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,2.1,11.018284165624754,0,1,141.21199808219862,Intel Core i5,1000,256,AMD,Windows
Acer,Notebook,8,2.5,10.754345923917311,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others
MSI,Gaming,16,2.8,11.69380197819145,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Asus,Ultrabook,8,1.1,11.510857728676225,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Toshiba,Ultrabook,16,1.2,11.44121633636619,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,1.36,11.402110098629436,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,4,2.2,9.989276182274937,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,2,1.15,9.694067896286716,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Lenovo,Workstation,8,2.67,11.53824227295402,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,8,1.7,11.547549475609571,0,1,209.8006828649808,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,2.1,10.126163794678414,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Windows
Acer,2 in 1 Convertible,8,1.6,10.64634002126892,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,1.27,10.808592759018332,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.3,10.37065566550255,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Others
Dell,Notebook,4,1.65,10.510802297245792,0,0,117.82653006268644,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.43,11.288781413322436,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.14,10.267037568910904,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Windows
Lenovo,Ultrabook,8,1.75,11.078373090310093,0,1,157.3505121487356,Intel Core i7,0,256,AMD,Windows
Lenovo,2 in 1 Convertible,16,2.0,11.52464373704442,1,1,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Chuwi,Notebook,6,1.4,10.082583913974387,0,1,267.3384360344031,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,2.31,11.23889064370897,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,8,2.3,10.367478139624737,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Others
Dell,Gaming,16,4.42,11.912578515747589,0,1,169.78089942830815,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,8,2.62,11.030873869571886,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.02,11.016447617817454,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Windows
Dell,Ultrabook,8,1.6,10.977716980635757,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Others
HP,Gaming,12,3.35,11.575963360732532,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Mediacom,2 in 1 Convertible,4,1.16,9.67600459962282,1,1,189.90579052433608,Other Intel Processor,0,32,Intel,Windows
Samsung,Netbook,4,1.15,9.570272405833974,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,8,1.4,10.89326663606744,0,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.7,10.370822624347584,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Lenovo,Workstation,16,2.3,11.777361428141106,0,1,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,16,2.5,11.7789960831843,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Asus,Gaming,8,3.2,11.410999046046683,0,0,127.33567457123112,AMD Processor,1000,256,AMD,Windows
HP,Notebook,4,2.1,9.824885806178992,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
Google,Ultrabook,16,1.1,11.671319016786894,1,0,234.50740003017813,Intel Core i7,0,512,Intel,Others
Lenovo,Ultrabook,24,1.32,11.75125677614738,0,0,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.0,10.301710499387234,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Others
Lenovo,Notebook,8,2.8,10.227464909398025,0,0,106.11306214269258,AMD Processor,1000,0,AMD,Windows
Dell,Notebook,4,2.2,10.594300009749354,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,8,1.36,11.240291204162,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,9.83063294843456,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows
HP,Gaming,8,2.2,10.977716980635757,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,1.64,11.047982926769505,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
Acer,Notebook,4,2.4,10.066418317218153,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others
Dell,Workstation,8,2.23,11.572957346444928,0,0,141.21199808219862,Other Intel Processor,1000,0,Nvidia,Windows
MSI,Gaming,8,2.2,10.910678521970082,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Microsoft,Ultrabook,16,1.25,11.83458800598367,1,0,200.84255993695703,Intel Core i7,0,512,Intel,Windows
HP,Notebook,8,1.91,10.35398720988372,0,0,100.45466986113652,Intel Core i5,0,128,Intel,Windows
Dell,Workstation,16,2.17,11.563884703567355,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Workstation,8,2.31,11.311195008159336,0,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,1.65,11.179710318268071,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.36,10.862092668762644,0,0,141.21199808219862,Intel Core i7,1000,128,AMD,Windows
Dell,2 in 1 Convertible,4,1.47,10.147261623643049,1,0,135.0942111925629,Other Intel Processor,500,0,Intel,Windows
Dell,Notebook,8,4.42,11.599202972743706,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia,Windows
Microsoft,Ultrabook,4,1.252,10.872255357854844,1,0,200.84255993695703,Other Intel Processor,0,128,Intel,Windows
Microsoft,Ultrabook,8,1.25,11.470547260182666,1,0,200.84255993695703,Intel Core i7,0,256,Intel,Windows
